Department,Class,Section,Year,Semester,A,B,C,D,F,Total,Name
MEEN,344,502,2012,Fall,27,36,25,3,2,93,STAACK D
MEEN,345,501,2012,Fall,15,0,0,0,0,15,MORRISON G
MEEN,345,502,2012,Fall,15,3,0,0,0,18,MORRISON G
MEEN,345,503,2012,Fall,15,3,0,0,0,18,MORRISON G
MEEN,345,504,2012,Fall,18,0,0,0,0,18,MORRISON G
MEEN,345,505,2012,Fall,14,3,0,0,0,17,MORRISON G
MEEN,345,506,2012,Fall,14,3,0,0,0,17,MORRISON G
MEEN,345,507,2012,Fall,15,3,0,0,0,18,MORRISON G
MEEN,345,508,2012,Fall,8,0,0,0,0,8,MORRISON G
MEEN,357,501,2012,Fall,24,30,25,8,2,89,ARROYAVE R
MEEN,360,901,2012,Fall,6,10,4,1,0,21,HARTWIG K
MEEN,360,902,2012,Fall,2,12,5,0,0,19,HARTWIG K
MEEN,360,903,2012,Fall,2,15,4,0,0,21,HARTWIG K
MEEN,360,904,2012,Fall,2,13,4,1,1,21,HARTWIG K
MEEN,360,905,2012,Fall,3,15,3,0,0,21,HARTWIG K
MEEN,360,906,2012,Fall,7,12,1,0,1,21,HARTWIG K
MEEN,360,907,2012,Fall,3,12,5,0,0,20,HARTWIG K
MEEN,361,501,2012,Fall,20,0,0,0,0,20,CREASY T
MEEN,361,502,2012,Fall,20,0,0,0,0,20,CREASY T
MEEN,361,503,2012,Fall,20,0,0,0,0,20,CREASY T
MEEN,361,504,2012,Fall,20,0,0,0,0,20,CREASY T
MEEN,361,505,2012,Fall,20,0,0,0,0,20,CREASY T
MEEN,361,506,2012,Fall,21,0,0,0,0,21,CREASY T
MEEN,361,507,2012,Fall,13,0,0,0,0,13,CREASY T
MEEN,363,501,2012,Fall,32,44,14,1,2,93,CHILDS D
MEEN,363,502,2012,Fall,4,22,22,10,2,60,SANANDRES L
MEEN,364,501,2012,Fall,3,7,11,0,0,21,PALAZZOLO A
MEEN,364,502,2012,Fall,3,11,3,1,3,21,PALAZZOLO A
MEEN,364,503,2012,Fall,7,7,4,2,2,22,PALAZZOLO A
MEEN,364,504,2012,Fall,2,10,7,0,1,20,PARLOS A
MEEN,364,505,2012,Fall,3,6,8,4,0,21,PARLOS A
MEEN,368,501,2012,Fall,5,6,9,3,0,23,SUH C
MEEN,368,502,2012,Fall,31,26,7,2,0,66,SRINIVASA A
MEEN,381,501,2012,Fall,17,1,0,0,0,18,HOGAN H
MEEN,381,502,2012,Fall,18,0,0,0,0,18,HOGAN H
MEEN,381,503,2012,Fall,17,0,0,0,0,17,HOGAN H
MEEN,381,504,2012,Fall,18,0,0,0,0,18,HOGAN H
MEEN,381,505,2012,Fall,17,0,0,0,0,17,HOGAN H
MEEN,381,506,2012,Fall,14,0,0,0,0,14,HOGAN H
MEEN,402,501,2012,Fall,9,6,3,0,0,18,SCHNEIDER W
MEEN,402,502,2012,Fall,8,11,1,0,0,20,SCHNEIDER W
MEEN,402,503,2012,Fall,13,5,2,0,0,20,SCHNEIDER W
MEEN,402,504,2012,Fall,19,2,0,0,0,21,SCHNEIDER W
MEEN,404,501,2012,Fall,2,18,1,0,0,21,LALK T
MEEN,404,502,2012,Fall,1,18,1,0,0,20,LALK T
MEEN,404,503,2012,Fall,9,11,2,0,0,22,LALK T
MEEN,404,505,2012,Fall,8,13,0,0,0,21,LALK T
MEEN,404,506,2012,Fall,7,11,1,0,0,19,LALK T
MEEN,408,500,2012,Fall,5,6,0,0,0,11,SWAROOP D
MEEN,421,501,2012,Fall,6,24,8,1,0,39,RANJAN D
MEEN,421,502,2012,Fall,3,14,13,2,0,32,RANJAN D
MEEN,431,500,2012,Fall,5,9,19,0,0,33,SWAROOP D
MEEN,433,500,2012,Fall,3,11,1,0,0,15,KIM W
MEEN,437,500,2012,Fall,35,5,1,0,1,42,PATE M
MEEN,442,500,2012,Fall,27,13,1,1,0,42,DORON Y
MEEN,458,500,2012,Fall,29,5,0,0,0,34,CREASY T
MEEN,461,501,2012,Fall,8,23,20,3,3,57,MUKHERJEE P
MEEN,461,502,2012,Fall,14,55,3,3,2,77,HANDLER R
MEEN,464,501,2012,Fall,7,3,4,0,0,14,LAU S
MEEN,464,502,2012,Fall,3,6,5,0,0,14,LAU S
MEEN,464,503,2012,Fall,3,7,3,0,0,13,LAU S
MEEN,464,504,2012,Fall,3,5,4,0,0,12,LAU S
MEEN,464,505,2012,Fall,5,7,4,0,0,16,LAU S
MEEN,464,506,2012,Fall,5,7,1,0,0,13,LAU S
MEEN,464,507,2012,Fall,4,6,3,0,0,13,LAU S
MEEN,472,500,2012,Fall,9,13,5,3,1,31,PETERSEN E
MEEN,475,502,2012,Fall,62,34,3,0,0,99,LIANG H
MEEN,477,500,2012,Fall,1,2,3,0,0,6,PARNELL C
MEEN,489,501,2012,Fall,17,13,2,0,0,32,MCADAMS D
MEEN,601,600,2012,Fall,16,3,2,0,0,21,LINSEY J
MEEN,603,600,2012,Fall,7,8,1,0,1,17,REDDY J
MEEN,606,600,2012,Fall,10,2,0,0,0,12,SU H
MEEN,607,600,2012,Fall,4,12,0,0,0,16,ZACHARIA N
MEEN,608,600,2012,Fall,4,2,0,0,0,6,RAJAGOPAL K
MEEN,612,600,2012,Fall,6,4,0,0,0,10,SWAROOP D
MEEN,613,600,2012,Fall,5,6,5,0,0,16,CHILDS D
MEEN,615,600,2012,Fall,22,9,7,0,0,38,ANNAMALAI K
MEEN,621,600,2012,Fall,5,11,6,0,0,22,SCHOBEIRI T
MEEN,626,600,2012,Fall,5,11,2,0,0,18,SANANDRES L
MEEN,630,600,2012,Fall,21,13,5,0,0,39,WEN S
MEEN,633,600,2012,Fall,3,7,2,0,0,12,STRZELEC A
MEEN,634,600,2012,Fall,6,3,1,0,0,10,KIM W
MEEN,643,600,2012,Fall,16,10,4,0,0,30,HAN J
MEEN,651,600,2012,Fall,7,11,9,6,0,33,RASMUSSEN B
MEEN,653,600,2012,Fall,12,7,0,0,0,19,MCGUIRE R
MEEN,657,600,2012,Fall,2,6,0,0,0,8,MULIANA H
MEEN,663,600,2012,Fall,4,4,0,0,0,8,CATON J
MEEN,665,600,2012,Fall,7,8,0,0,0,15,CLARIDGE D
MEEN,667,600,2012,Fall,7,3,0,0,0,10,KIM W
MEEN,689,600,2012,Fall,5,8,0,0,0,13,RATHINAM S
MSEN,604,600,2012,Fall,7,7,2,1,0,17,NAUGLE D
NUEN,101,501,2012,Fall,30,13,3,2,2,50,PEDDICORD K
NUEN,101,502,2012,Fall,16,16,6,6,4,48,PEDDICORD K
NUEN,201,501,2012,Fall,7,19,4,2,1,33,SHAO L
NUEN,201,502,2012,Fall,0,10,6,2,0,18,MARLOW W
NUEN,265,500,2012,Fall,10,20,9,1,1,41,MCDEAVITT S
NUEN,301,501,2012,Fall,10,12,2,1,0,25,MCCLARREN R
NUEN,301,502,2012,Fall,20,18,9,0,2,49,TSVETKOVA G
NUEN,309,501,2012,Fall,36,9,0,0,0,45,POSTON J
NUEN,309,502,2012,Fall,15,9,4,0,0,28,FORD J
NUEN,405,901,2012,Fall,0,1,2,0,2,5,REECE W
NUEN,405,902,2012,Fall,7,2,0,0,2,11,REECE W
NUEN,405,903,2012,Fall,7,2,3,0,0,12,REECE W
NUEN,405,904,2012,Fall,10,1,1,0,0,12,FORD J
NUEN,405,905,2012,Fall,8,1,1,0,1,11,FORD J
NUEN,405,906,2012,Fall,6,1,0,0,3,10,RADEK S
NUEN,405,907,2012,Fall,7,1,0,0,2,10,REECE W
NUEN,406,500,2012,Fall,24,15,6,8,5,58,VIEROW K
NUEN,418,500,2012,Fall,28,4,4,0,2,38,RAGUSA J
NUEN,430,500,2012,Fall,6,4,7,0,1,18,MOREL J
NUEN,431,500,2012,Fall,13,0,0,0,0,13,POSTON J
NUEN,475,500,2012,Fall,6,15,9,2,1,33,MARLOW W
NUEN,485,535,2012,Fall,4,1,0,0,0,5,SCHULTZ R
NUEN,601,600,2012,Fall,16,17,1,0,1,35,ADAMS M
NUEN,605,600,2012,Fall,3,7,0,0,0,10,MARIANNO C
NUEN,609,600,2012,Fall,9,0,0,0,0,9,SCHULTZ R
NUEN,610,600,2012,Fall,9,1,0,0,0,10,TSVETKOV P
NUEN,611,600,2012,Fall,6,0,0,0,0,6,GUETERSLOH S
NUEN,613,600,2012,Fall,8,0,0,0,0,8,AKABANI H
NUEN,623,600,2012,Fall,10,2,0,0,0,12,HASSAN Y
NUEN,630,600,2012,Fall,8,1,0,0,0,9,CHIRAYATH S
NUEN,650,600,2012,Fall,18,0,0,0,0,18,SOLODOV A
NUEN,656,600,2012,Fall,7,0,0,0,0,7,CHARLTON W
NUEN,663,600,2012,Fall,10,0,0,0,0,10,SHAO L
NUEN,689,604,2012,Fall,6,0,0,0,0,6,AKABANI H
PETE,201,501,2012,Fall,17,7,0,0,0,24,LANE R
PETE,201,502,2012,Fall,20,10,0,1,0,31,LANE R
PETE,201,503,2012,Fall,22,5,2,1,0,30,LANE R
PETE,201,504,2012,Fall,16,13,0,2,0,31,LANE R
PETE,201,505,2012,Fall,16,14,0,0,0,30,LANE R
PETE,225,501,2012,Fall,9,4,3,2,0,18,NOYNAERT S
PETE,225,502,2012,Fall,7,6,3,3,0,19,NOYNAERT S
PETE,225,503,2012,Fall,7,7,2,0,1,17,NOYNAERT S
PETE,225,504,2012,Fall,4,9,5,0,1,19,NOYNAERT S
PETE,225,505,2012,Fall,9,5,2,1,0,17,NOYNAERT S
PETE,225,506,2012,Fall,11,4,1,1,0,17,NOYNAERT S
PETE,225,507,2012,Fall,4,4,6,1,0,15,NOYNAERT S
PETE,301,501,2012,Fall,11,8,3,0,0,22,MAGGARD J
PETE,301,502,2012,Fall,6,6,3,0,0,15,MAGGARD J
PETE,301,503,2012,Fall,11,7,1,1,0,20,MAGGARD J
PETE,301,504,2012,Fall,16,2,1,1,0,20,MAGGARD J
PETE,301,505,2012,Fall,2,8,3,0,0,13,MAGGARD J
PETE,301,506,2012,Fall,2,6,3,1,0,12,MAGGARD J
PETE,301,507,2012,Fall,8,15,1,0,0,24,MAGGARD J
PETE,301,508,2012,Fall,15,9,2,0,0,26,MAGGARD J
PETE,301,509,2012,Fall,3,3,0,0,0,6,MAGGARD J
PETE,301,511,2012,Fall,4,1,2,0,0,7,MAGGARD J
PETE,301,512,2012,Fall,2,7,0,0,0,9,MAGGARD J
PETE,301,513,2012,Fall,2,4,1,0,0,7,MAGGARD J
PETE,310,501,2012,Fall,2,10,4,1,0,17,BARRUFET M
PETE,310,502,2012,Fall,4,16,11,2,0,33,BARRUFET M
PETE,310,503,2012,Fall,6,10,4,0,0,20,BARRUFET M
PETE,310,504,2012,Fall,6,12,7,4,4,33,BARRUFET M
PETE,310,505,2012,Fall,3,10,3,2,0,18,BARRUFET M
PETE,310,506,2012,Fall,4,11,12,1,0,28,BARRUFET M
PETE,314,501,2012,Fall,14,14,10,5,2,45,VALKO P
PETE,314,502,2012,Fall,20,32,28,9,2,91,HASAN A
PETE,314,503,2012,Fall,15,12,11,7,2,47,VALKO P
PETE,335,900,2012,Fall,10,7,0,0,1,18,MCLEROY P
PETE,401,501,2012,Fall,7,18,5,2,0,32,MCVAY D
PETE,401,502,2012,Fall,12,17,5,0,0,34,NASRABADI H
PETE,401,503,2012,Fall,18,12,4,0,0,34,GILDIN E
PETE,401,504,2012,Fall,19,14,1,0,0,34,KILLOUGH J
PETE,403,500,2012,Fall,14,24,10,0,0,48,NORDT D
PETE,405,500,2012,Fall,125,17,1,1,0,144,SCHUBERT J
PETE,410,500,2012,Fall,66,61,10,1,0,138,ZHU D
PETE,435,500,2012,Fall,104,29,1,0,5,139,WEATHERFORD D
PETE,603,600,2012,Fall,11,7,1,0,0,19,WATTENBARGER R
PETE,606,600,2012,Fall,23,0,0,0,0,23,HASCAKIR B
PETE,608,600,2012,Fall,16,5,1,0,0,22,HEIDARI Z
PETE,612,600,2012,Fall,20,22,1,0,0,43,AYERS W
PETE,612,700,2012,Fall,12,11,0,0,0,23,AYERS W
PETE,612,720,2012,Fall,2,3,1,0,0,6,AYERS W
PETE,619,600,2012,Fall,9,0,0,0,0,9,SCHECHTER D
PETE,620,600,2012,Fall,5,5,0,1,0,11,BLASINGAME T
PETE,624,600,2012,Fall,3,9,1,0,0,13,GHASSEMI A
PETE,633,600,2012,Fall,22,3,0,0,0,25,DATTAGUPTA A
PETE,635,600,2012,Fall,11,3,0,0,0,14,SCHUBERT J
PETE,635,700,2012,Fall,5,3,0,0,0,8,SCHUBERT J
PETE,641,600,2012,Fall,6,0,0,0,0,6,MORIDIS G
PETE,662,600,2012,Fall,23,28,3,0,0,54,HILL A
PETE,662,700,2012,Fall,15,8,1,0,0,24,HILL A
PETE,662,720,2012,Fall,2,4,1,0,0,7,HILL A
PETE,664,600,2012,Fall,16,2,0,0,0,18,VONEIFF G
PETE,664,700,2012,Fall,9,1,0,0,0,10,VONEIFF G
