Department,Class,Section,Year,Semester,A,B,C,D,F,Total,Name
MEEN,315,503,2014,Spring,8,50,28,7,4,97,JACOBS T
MEEN,315,504,2014,Spring,10,27,35,8,3,83,MCFARLAND J
MEEN,315,505,2014,Spring,22,46,31,1,3,103,HAGLUND J
MEEN,315,506,2014,Spring,6,6,10,3,3,28,MCFARLAND J
MEEN,344,501,2014,Spring,19,34,21,3,3,80,LEE S
MEEN,344,502,2014,Spring,2,1,6,1,3,13,SCHOBEIRI T
MEEN,345,501,2014,Spring,15,3,0,0,0,18,MORRISON G
MEEN,345,502,2014,Spring,17,0,0,0,0,17,MORRISON G
MEEN,345,503,2014,Spring,18,0,0,0,0,18,MORRISON G
MEEN,345,504,2014,Spring,18,0,0,0,0,18,MORRISON G
MEEN,345,505,2014,Spring,18,0,0,0,0,18,MORRISON G
MEEN,345,506,2014,Spring,18,0,0,0,0,18,MORRISON G
MEEN,345,507,2014,Spring,17,0,0,0,0,17,MORRISON G
MEEN,345,509,2014,Spring,15,0,0,0,0,15,MORRISON G
MEEN,357,501,2014,Spring,12,24,8,0,0,44,ALLAIRE D
MEEN,360,900,2014,Spring,22,65,37,6,1,131,ZHANG X
MEEN,361,500,2014,Spring,13,2,0,0,0,15,KAYNAK M
MEEN,361,501,2014,Spring,17,2,1,0,0,20,KAYNAK M
MEEN,361,502,2014,Spring,15,5,0,0,0,20,KAYNAK M
MEEN,361,503,2014,Spring,14,5,0,0,0,19,KAYNAK M
MEEN,361,504,2014,Spring,14,4,0,0,0,18,KAYNAK M
MEEN,361,505,2014,Spring,18,1,0,0,0,19,KAYNAK M
MEEN,361,506,2014,Spring,18,2,0,0,0,20,KAYNAK M
MEEN,363,501,2014,Spring,14,19,9,0,0,42,HAGLUND J
MEEN,363,502,2014,Spring,11,38,19,0,0,68,RATHINAM S
MEEN,364,501,2014,Spring,3,7,9,2,0,21,PALAZZOLO A
MEEN,364,502,2014,Spring,4,13,5,0,0,22,PALAZZOLO A
MEEN,364,503,2014,Spring,10,8,3,1,0,22,PALAZZOLO A
MEEN,364,504,2014,Spring,7,8,4,0,3,22,RASMUSSEN B
MEEN,364,505,2014,Spring,7,9,5,1,0,22,RASMUSSEN B
MEEN,364,506,2014,Spring,5,7,1,2,0,15,RASMUSSEN B
MEEN,364,507,2014,Spring,4,11,5,2,0,22,PALAZZOLO A
MEEN,364,508,2014,Spring,6,10,5,0,0,21,PALAZZOLO A
MEEN,368,501,2014,Spring,2,34,31,4,0,71,SUH C
MEEN,368,502,2014,Spring,17,48,34,8,0,107,HOGAN H
MEEN,381,501,2014,Spring,20,0,0,0,0,20,JACOBS T
MEEN,381,502,2014,Spring,20,0,0,0,0,20,JACOBS T
MEEN,381,503,2014,Spring,20,0,0,0,0,20,JACOBS T
MEEN,381,504,2014,Spring,20,0,0,0,0,20,JACOBS T
MEEN,381,505,2014,Spring,20,0,0,0,0,20,JACOBS T
MEEN,381,506,2014,Spring,19,1,0,0,0,20,JACOBS T
MEEN,401,501,2014,Spring,12,5,0,0,0,17,SCHNEIDER W
MEEN,401,502,2014,Spring,12,3,1,0,0,16,SCHNEIDER W
MEEN,401,503,2014,Spring,8,8,0,0,0,16,SCHNEIDER W
MEEN,401,504,2014,Spring,16,1,0,0,0,17,SCHNEIDER W
MEEN,401,505,2014,Spring,9,4,0,0,0,13,SCHNEIDER W
MEEN,402,501,2014,Spring,14,8,1,0,0,23,MCADAMS D
MEEN,402,502,2014,Spring,23,1,0,0,0,24,MCADAMS D
MEEN,402,504,2014,Spring,22,0,0,0,0,22,MCADAMS D
MEEN,402,505,2014,Spring,20,1,0,0,0,21,MCADAMS D
MEEN,402,506,2014,Spring,12,8,1,0,0,21,LUTHRINGER K
MEEN,404,501,2014,Spring,2,11,2,0,0,15,LALK T
MEEN,404,504,2014,Spring,4,13,1,0,0,18,LALK T
MEEN,404,505,2014,Spring,3,12,3,0,0,18,LALK T
MEEN,404,506,2014,Spring,9,7,2,0,0,18,LALK T
MEEN,404,507,2014,Spring,0,11,0,0,0,11,LALK T
MEEN,410,500,2014,Spring,8,16,6,0,1,31,CATON J
MEEN,414,500,2014,Spring,3,4,1,0,0,8,SCHOBEIRI T
MEEN,421,501,2014,Spring,2,13,17,2,2,36,STRZELEC A
MEEN,421,502,2014,Spring,20,16,4,0,0,40,RANJAN D
MEEN,431,500,2014,Spring,10,14,14,1,0,39,KIM W
MEEN,432,500,2014,Spring,19,11,5,3,2,40,MCDERMOTT M
MEEN,436,500,2014,Spring,34,5,0,0,0,39,PATE M
MEEN,442,500,2014,Spring,17,11,1,0,0,29,DORON Y
MEEN,459,500,2014,Spring,2,3,1,0,0,6,KIM Y
MEEN,460,501,2014,Spring,18,29,2,0,0,49,LIANG H
MEEN,461,501,2014,Spring,23,47,11,1,0,82,HANDLER R
MEEN,461,502,2014,Spring,8,39,17,6,0,70,AMINI N
MEEN,461,503,2014,Spring,9,14,11,3,1,38,HAN J
MEEN,464,501,2014,Spring,2,10,4,0,0,16,STAACK D
MEEN,464,502,2014,Spring,3,10,3,0,0,16,STAACK D
MEEN,464,503,2014,Spring,3,8,6,0,0,17,STAACK D
MEEN,464,504,2014,Spring,3,12,1,0,0,16,STAACK D
MEEN,464,505,2014,Spring,5,6,4,0,0,15,STAACK D
MEEN,464,507,2014,Spring,4,10,0,0,0,14,STAACK D
MEEN,464,508,2014,Spring,4,8,4,0,0,16,STAACK D
MEEN,464,509,2014,Spring,5,4,2,2,0,13,STAACK D
MEEN,464,510,2014,Spring,2,6,4,0,0,12,STAACK D
MEEN,471,500,2014,Spring,18,2,1,0,0,21,CREASY T
MEEN,475,502,2014,Spring,41,52,10,3,2,108,LIANG H
MEEN,489,501,2014,Spring,5,1,0,0,0,6,SCHNEIDER W
MEEN,615,600,2014,Spring,4,12,0,2,0,18,ANNAMALAI K
MEEN,617,600,2014,Spring,13,5,7,4,0,29,SANANDRES L
MEEN,622,600,2014,Spring,18,0,0,0,0,18,HANDLER R
MEEN,624,600,2014,Spring,13,1,2,0,0,16,BANERJEE D
MEEN,630,600,2014,Spring,6,12,1,2,1,22,MUKHERJEE P
MEEN,633,600,2014,Spring,21,14,0,0,0,35,PETERSEN E
MEEN,646,600,2014,Spring,4,2,1,0,0,7,SCHOBEIRI T
MEEN,653,600,2014,Spring,28,19,0,0,0,47,MCGUIRE R
MEEN,655,600,2014,Spring,5,14,3,0,1,23,AMES A
MEEN,659,600,2014,Spring,19,9,0,0,0,28,KIM Y
MEEN,668,600,2014,Spring,7,11,0,0,0,18,CHILDS D
MEEN,686,600,2014,Spring,5,1,2,0,0,8,CREASY T
MEEN,689,600,2014,Spring,4,6,0,0,0,10,LIANG H
MEEN,689,603,2014,Spring,5,4,0,0,0,9,SU H
MEEN,689,604,2014,Spring,6,5,5,0,0,16,SCHNEIDER W
NUEN,101,500,2014,Spring,11,6,4,2,1,24,PEDDICORD K
NUEN,265,500,2014,Spring,8,4,2,1,0,15,SHAO L
NUEN,302,500,2014,Spring,14,8,16,5,0,43,MARLOW W
NUEN,303,900,2014,Spring,6,5,0,0,1,12,GUETERSLOH S
NUEN,303,901,2014,Spring,9,3,0,0,0,12,GUETERSLOH S
NUEN,303,902,2014,Spring,4,1,1,0,0,6,GUETERSLOH S
NUEN,303,903,2014,Spring,5,3,0,0,0,8,GUETERSLOH S
NUEN,304,500,2014,Spring,16,4,9,2,2,33,TSVETKOV P
NUEN,329,500,2014,Spring,7,4,8,0,4,23,MCCLARREN R
NUEN,329,501,2014,Spring,11,17,7,1,0,36,MCCLARREN R
NUEN,410,500,2014,Spring,40,11,3,0,2,56,VIEROW K
NUEN,431,500,2014,Spring,22,0,0,0,0,22,POSTON J
NUEN,460,500,2014,Spring,11,23,1,0,1,36,KURWITZ R
NUEN,479,500,2014,Spring,25,1,1,0,0,27,GUETERSLOH S
NUEN,485,512,2014,Spring,2,8,2,2,0,14,MARLOW W
NUEN,489,504,2014,Spring,15,1,0,0,0,16,CHARLTON W
NUEN,604,600,2014,Spring,16,15,3,0,1,35,MARIANNO C
NUEN,606,600,2014,Spring,11,3,0,0,0,14,CHARLTON W
NUEN,612,600,2014,Spring,7,3,0,0,0,10,POSTON J
NUEN,624,600,2014,Spring,10,1,0,0,1,12,HASSAN Y
NUEN,625,600,2014,Spring,9,1,0,0,0,10,MOREL J
NUEN,633,600,2014,Spring,11,1,0,0,0,12,AKABANI H
NUEN,651,600,2014,Spring,8,0,0,0,1,9,CHIRAYATH S
NUEN,661,600,2014,Spring,7,1,0,0,0,8,MCDEAVITT S
NUEN,673,600,2014,Spring,12,0,0,0,0,12,FORD J
NUEN,689,611,2014,Spring,11,0,0,0,0,11,MARIANNO C
NUEN,689,628,2014,Spring,6,1,0,0,0,7,VIEROW K
PETE,225,502,2014,Spring,5,7,5,3,1,21,NOYNAERT S
PETE,225,503,2014,Spring,5,8,5,2,0,20,NOYNAERT S
PETE,225,504,2014,Spring,0,2,3,0,1,6,NOYNAERT S
PETE,225,505,2014,Spring,1,8,1,0,1,11,NOYNAERT S
PETE,285,501,2014,Spring,0,3,4,0,1,8,NOYNAERT S
PETE,301,501,2014,Spring,19,13,4,0,2,38,MAGGARD J
PETE,301,502,2014,Spring,3,3,4,0,1,11,MAGGARD J
PETE,310,500,2014,Spring,9,25,16,1,1,52,HASCAKIR B
PETE,311,501,2014,Spring,4,3,0,1,0,8,AKKUTLU I
PETE,311,502,2014,Spring,5,4,6,0,0,15,AKKUTLU I
PETE,314,500,2014,Spring,14,19,5,7,1,46,VALKO P
PETE,321,501,2014,Spring,12,14,4,0,0,30,HEIDARI Z
PETE,321,502,2014,Spring,8,19,2,0,0,29,HEIDARI Z
PETE,321,503,2014,Spring,7,19,5,0,0,31,HEIDARI Z
PETE,321,504,2014,Spring,12,18,0,1,0,31,HEIDARI Z
PETE,321,505,2014,Spring,6,21,0,0,0,27,HEIDARI Z
PETE,322,502,2014,Spring,22,42,13,0,0,77,MCVAY D
PETE,323,501,2014,Spring,40,47,17,1,0,105,NASRABADI H
PETE,323,502,2014,Spring,21,22,5,0,0,48,DATTAGUPTA A
PETE,324,501,2014,Spring,18,8,14,2,0,42,KING M
PETE,324,502,2014,Spring,19,11,15,0,0,45,KING M
PETE,324,504,2014,Spring,8,5,6,2,0,21,KING M
PETE,324,505,2014,Spring,21,8,12,0,0,41,KING M
PETE,325,501,2014,Spring,6,3,1,0,0,10,LANE R
PETE,325,502,2014,Spring,12,8,0,0,0,20,LANE R
PETE,325,503,2014,Spring,7,12,1,0,0,20,LANE R
PETE,325,504,2014,Spring,15,5,0,0,0,20,LANE R
PETE,325,505,2014,Spring,11,9,0,0,0,20,LANE R
PETE,325,506,2014,Spring,4,8,0,0,0,12,LANE R
PETE,325,507,2014,Spring,5,7,1,0,0,13,LANE R
PETE,325,508,2014,Spring,3,9,0,0,0,12,LANE R
PETE,325,509,2014,Spring,12,8,0,0,0,20,LANE R
PETE,335,500,2014,Spring,13,4,0,3,0,20,ASCHENBECK S
PETE,400,501,2014,Spring,10,18,7,1,1,37,SCHECHTER D
PETE,400,502,2014,Spring,10,17,10,1,0,38,MCLEROY P
PETE,400,503,2014,Spring,8,22,6,0,0,36,MCVAY D
PETE,400,504,2014,Spring,8,9,4,0,0,21,MAGGARD J
PETE,400,505,2014,Spring,7,23,9,0,1,40,MCLEROY P
PETE,401,500,2014,Spring,12,7,5,0,1,25,GILDIN E
PETE,403,501,2014,Spring,22,22,5,0,0,49,SLIVA C
PETE,403,502,2014,Spring,6,6,0,0,0,12,SLIVA C
PETE,403,503,2014,Spring,9,24,3,0,0,36,SLIVA C
PETE,405,500,2014,Spring,6,10,5,0,1,22,NOYNAERT S
PETE,406,500,2014,Spring,17,15,2,0,0,34,DUPRIEST F
PETE,410,500,2014,Spring,9,10,4,0,1,24,LIN J
PETE,416,500,2014,Spring,83,24,8,3,2,120,JOCHEN J
PETE,435,500,2014,Spring,11,2,0,0,2,15,ASCHENBECK S
PETE,605,600,2014,Spring,7,4,0,0,1,12,MCCAIN W
PETE,605,700,2014,Spring,3,7,0,0,0,10,MCCAIN W
PETE,613,600,2014,Spring,8,0,0,0,0,8,WATTENBARGER R
PETE,616,600,2014,Spring,6,0,0,0,0,6,BARRUFET M
PETE,618,600,2014,Spring,7,1,0,0,0,8,HASAN A
PETE,618,700,2014,Spring,9,2,0,0,0,11,HASAN A
PETE,625,600,2014,Spring,12,6,1,1,0,20,SCHUBERT J
PETE,625,700,2014,Spring,2,14,1,0,0,17,SCHUBERT J
PETE,629,600,2014,Spring,15,6,0,0,0,21,VALKO P
PETE,636,600,2014,Spring,15,2,0,0,0,17,ZHU D
PETE,650,600,2014,Spring,6,0,0,0,0,6,TEODORIU C
PETE,650,700,2014,Spring,7,0,0,0,0,7,TEODORIU C
PETE,656,600,2014,Spring,36,1,0,0,0,37,GILDIN E
PETE,661,600,2014,Spring,25,19,1,0,1,46,SCHUBERT J
PETE,661,700,2014,Spring,7,6,4,0,0,17,SCHUBERT J
PETE,662,600,2014,Spring,42,4,0,0,0,46,HILL A
PETE,662,700,2014,Spring,10,4,0,0,0,14,HILL A
PETE,665,600,2014,Spring,16,9,3,2,0,30,BARRUFET M
PETE,665,700,2014,Spring,11,3,2,0,0,16,BARRUFET M
PETE,665,720,2014,Spring,6,4,1,0,0,11,BARRUFET M
PETE,667,600,2014,Spring,7,1,0,0,0,8,VONEIFF G
PETE,667,700,2014,Spring,3,2,0,0,0,5,VONEIFF G
